x,y,z,density,r,g,b
0.009775162,0.095796704,-0.072336316,162.3645,0.43139648,0.32344565,0.07799276
0.009775162,0.095796704,-0.06842625,63.831703,0.39501953,0.29614258,0.0744985
0.009775162,0.095796704,-0.037145615,127.44135,0.60758466,0.48754883,0.18760173
0.009775162,0.095796704,-0.03323555,342.38556,0.6024577,0.472819,0.15994263
0.009775162,0.09970677,-0.080156446,86.568634,0.44022623,0.34427896,0.08337402
0.009775162,0.09970677,-0.07624638,101.208984,0.39652506,0.29427084,0.061416626
0.009775162,0.09970677,-0.072336316,139.42126,0.42651367,0.31075034,0.07178243
0.009775162,0.09970677,-0.06842625,364.46756,0.47884116,0.33911133,0.08078003
0.009775162,0.09970677,-0.06451619,183.2658,0.5818278,0.41552734,0.11191305
0.009775162,0.10361683,-0.08406651,115.13367,0.4337972,0.3622233,0.10887655
0.009775162,0.10361683,-0.06451619,436.2105,0.6005452,0.42956543,0.11469015
0.009775162,0.11143696,-0.08406651,176.9348,0.4230957,0.34602866,0.1204834
0.009775162,0.11143696,-0.060606003,63.582844,0.65096027,0.47269693,0.14181519
0.009775162,0.11534703,-0.08406651,232.5764,0.39778647,0.33504233,0.12219238
0.009775162,0.11534703,-0.060606003,72.04881,0.6329753,0.46354166,0.1436971
0.009775162,0.11925709,-0.08406651,350.505,0.39237466,0.31429037,0.09812418
0.009775162,0.11925709,-0.060606003,77.90333,0.63305664,0.44620767,0.1236674
0.009775162,0.12316716,-0.08406651,89.66619,0.3504232,0.27250162,0.10685221
0.009775162,0.12316716,-0.060606003,57.218372,0.6491699,0.45906577,0.13052368
0.009775162,0.12707722,-0.10361683,74.335884,0.30159506,0.31046548,0.33597818
0.009775162,0.12707722,-0.06451619,227.18877,0.70369464,0.51155597,0.1529541
0.009775162,0.13880742,-0.10361683,202.06587,0.23268636,0.2658081,0.34962973
0.009775162,0.14271748,-0.06451619,248.54526,0.55928546,0.48111978,0.21822102
0.009775162,0.14662755,-0.10361683,290.57886,0.3597819,0.41463217,0.5440674
0.009775162,0.15053761,-0.095796704,72.898094,0.3459066,0.38834634,0.48954263
0.009775162,0.15835774,-0.08406651,56.773094,0.7183838,0.6206462,0.3150228
0.009775162,0.15835774,-0.080156446,170.15651,0.65633136,0.5486247,0.22113037
0.009775162,0.15835774,-0.07624638,200.49338,0.6557617,0.56136066,0.23044841
0.009775162,0.15835774,-0.072336316,115.58429,0.72347003,0.6211751,0.26302084
0.009775162,0.15835774,-0.06842625,135.66061,0.80997723,0.66308594,0.26619467
0.009775162,0.15835774,-0.06451619,71.48811,0.849528,0.6931966,0.26470947
0.013685226,0.005865097,-0.14662755,51.090252,0.12034098,0.12046305,0.13219197
0.013685226,0.009775162,-0.14662755,345.07092,0.063557945,0.07145182,0.09926351
0.013685226,0.009775162,-0.14271748,181.13069,0.047498066,0.05375163,0.07641093
0.013685226,0.009775162,-0.12707722,80.37625,0.009102504,0.00985527,0.013612111
0.013685226,0.009775162,-0.12316716,104.83039,0.04413859,0.0460968,0.057726543
0.013685226,0.009775162,-0.10361683,162.3645,0.03894806,0.034512836,0.03275299
0.013685226,0.009775162,-0.08406651,151.93268,0.04196167,0.034146626,0.028405508
0.013685226,0.013685226,-0.14271748,67.948494,0.06593832,0.07183329,0.093933105
0.013685226,0.013685226,-0.13880742,68.48142,0.061075848,0.0652771,0.08355204
0.013685226,0.013685226,-0.13489735,104.83039,0.06361389,0.06824239,0.08762614
0.013685226,0.013685226,-0.13098729,102.00277,0.07814535,0.082951866,0.10331217
0.013685226,0.013685226,-0.12707722,55.675,0.10498047,0.11026001,0.1326294
0.013685226,0.013685226,-0.1075269,73.18341,0.028442383,0.030448914,0.0408961
0.013685226,0.013685226,-0.10361683,90.72314,0.026720682,0.02583313,0.02914683
0.013685226,0.013685226,-0.09970677,164.27838,0.06015523,0.054316204,0.052068073
0.013685226,0.013685226,-0.095796704,274.04196,0.039471943,0.038027447,0.04169464
0.013685226,0.013685226,-0.09188664,79.43984,0.030543009,0.029879251,0.033153534
0.013685226,0.013685226,-0.087976575,94.33715,0.01915741,0.019372305,0.02188301
0.013685226,0.013685226,-0.02541542,65.60118,0.2787679,0.19142659,0.031188965
0.013685226,0.02541542,-0.02541542,50.69267,0.2837321,0.20977783,0.051818848
0.013685226,0.029325485,-0.02541542,68.48142,0.30342612,0.22587077,0.05619812
0.013685226,0.04105568,-0.021505356,75.5065,0.30647787,0.22507732,0.049151104
0.013685226,0.044965744,-0.060606003,56.551754,0.3597412,0.27775064,0.050038654
0.013685226,0.044965744,-0.056695938,117.863976,0.35591635,0.27315268,0.056793213
0.013685226,0.044965744,-0.052785873,57.218372,0.3174642,0.23282878,0.04295349
0.013685226,0.044965744,-0.04887581,89.316605,0.2688395,0.1963908,0.051175434
0.013685226,0.044965744,-0.009775162,106.89799,0.36478677,0.24800618,0.036849976
0.013685226,0.052785873,-0.021505356,85.89495,0.26308188,0.23238118,0.06793722
0.013685226,0.052785873,-0.017595291,118.78841,0.3380127,0.27331543,0.073028564
0.013685226,0.056695938,-0.09970677,106.06611,0.04940796,0.057380676,0.085500084
0.013685226,0.056695938,-0.029325485,56.33128,0.35144043,0.19401042,0.015963236
0.013685226,0.06451619,-0.09970677,57.442314,0.01548322,0.019307455,0.030937195
0.013685226,0.06451619,-0.09188664,89.66619,0.08432007,0.08368429,0.09259542
0.013685226,0.06842625,-0.03323555,79.43984,0.35245767,0.24491374,0.04021454
0.013685226,0.080156446,-0.03323555,56.111668,0.2634684,0.13293457,0.022823334
0.013685226,0.08406651,-0.037145615,80.690834,0.30769858,0.20959473,0.06843567
0.013685226,0.09970677,-0.037145615,55.89291,0.6127116,0.47509766,0.16899617
0.013685226,0.09970677,-0.03323555,76.396545,0.6600749,0.5467122,0.20633952
0.013685226,0.09970677,-0.029325485,50.00432,0.7027181,0.5597331,0.20399983
0.013685226,0.09970677,-0.02541542,53.333385,0.71468097,0.5128174,0.14637248
0.013685226,0.09970677,-0.017595291,58.3469,0.5926921,0.4222819,0.1195577
0.013685226,0.1075269,-0.080156446,52.815086,0.4152018,0.2799479,0.047531128
0.013685226,0.1075269,-0.07624638,60.434643,0.3400879,0.23990886,0.045900982
0.013685226,0.1075269,-0.072336316,67.68359,0.42663574,0.28027344,0.07027689
0.013685226,0.1075269,-0.06842625,82.282326,0.44934082,0.3048706,0.07539368
0.013685226,0.1075269,-0.06451619,51.591625,0.56624347,0.4346517,0.15669759
0.013685226,0.11143696,-0.080156446,162.3645,0.41792807,0.29947916,0.058166504
0.013685226,0.11143696,-0.07624638,166.86539,0.4547526,0.3243815,0.073272705
0.013685226,0.11143696,-0.072336316,258.4462,0.5094401,0.38680014,0.12614949
0.013685226,0.11143696,-0.06842625,374.57095,0.50056964,0.3363037,0.074412026
0.013685226,0.11143696,-0.06451619,215.93988,0.5763753,0.430542,0.1380717
0.013685226,0.11534703,-0.08406651,148.41316,0.41532388,0.33719888,0.09627279
0.013685226,0.11534703,-0.07624638,644.67737,0.4457194,0.33068848,0.0769399
0.013685226,0.11534703,-0.06451619,844.10864,0.59611005,0.42549643,0.114486694
0.013685226,0.12316716,-0.08406651,116.94676,0.3803711,0.3050537,0.112335205
0.013685226,0.12316716,-0.060606003,58.575264,0.63761395,0.45410156,0.13166301
0.013685226,0.12707722,-0.08406651,51.996265,0.33597818,0.2697754,0.13272095
0.013685226,0.13098729,-0.10361683,71.767914,0.28163657,0.29482016,0.3294271
0.013685226,0.13098729,-0.09970677,76.09871,0.328125,0.32816568,0.33866373
0.013685226,0.14271748,-0.10361683,419.49957,0.31319174,0.35994467,0.47347006
0.013685226,0.15053761,-0.09188664,55.457947,0.3548584,0.39424643,0.4872233
0.013685226,0.15053761,-0.06451619,930.7005,0.7810872,0.62076825,0.2076416
0.013685226,0.15444767,-0.06451619,727.6672,0.84375,0.68066406,0.2292277
0.013685226,0.15835774,-0.080156446,68.48142,0.69344074,0.5646159,0.24123128
0.017595291,0.005865097,-0.14662755,68.48142,0.09556071,0.101979576,0.12639363
0.017595291,0.005865097,-0.14271748,51.190136,0.10825602,0.109944664,0.12455241
0.017595291,0.009775162,-0.14662755,322.90033,0.06526184,0.07483419,0.10693868
0.017595291,0.009775162,-0.12316716,59.964336,0.054468792,0.057998657,0.074289955
0.017595291,0.009775162,-0.1075269,198.93314,0.061258953,0.061650593,0.0712738
0.017595291,0.009775162,-0.09970677,103.609085,0.03673045,0.037208557,0.044708252
0.017595291,0.009775162,-0.08406651,194.32486,0.035685223,0.03173955,0.029122671
0.017595291,0.009775162,-0.02541542,70.65526,0.32763672,0.26076254,0.05994161
0.017595291,0.013685226,-0.13489735,54.59815,0.06946818,0.07715861,0.10436503
0.017595291,0.013685226,-0.09970677,90.72314,0.04405467,0.03911845,0.03697459
0.017595291,0.013685226,-0.087976575,70.10541,0.008642514,0.009782155,0.013388316
0.017595291,0.017595291,-0.013685226,131.48677,0.363444,0.2544352,0.051417034
0.017595291,0.017595291,-0.0019550323,50.495037,0.4370931,0.30004883,0.06285095
0.017595291,0.021505356,-0.013685226,411.38574,0.41552734,0.2890625,0.05340576
0.017595291,0.021505356,-0.005865097,51.69249,0.42521158,0.31803384,0.0826416
0.017595291,0.021505356,-0.0019550323,76.69555,0.44547525,0.35099283,0.12949626
0.017595291,0.02541542,-0.021505356,59.73056,0.30497232,0.22440593,0.047281902
0.017595291,0.02541542,-0.017595291,147.83455,0.37764487,0.2666626,0.046920776
0.017595291,0.02541542,-0.013685226,130.46353,0.38391113,0.26454672,0.044314068
0.017595291,0.02541542,-0.009775162,158.60332,0.38102213,0.26822916,0.05230713
0.017595291,0.02541542,-0.005865097,113.34869,0.40856934,0.28727213,0.058466595
0.017595291,0.029325485,-0.017595291,137.79695,0.35673013,0.25172934,0.042737324
0.017595291,0.029325485,-0.013685226,194.32486,0.3730062,0.2444458,0.0351003
0.017595291,0.03323555,-0.017595291,92.87458,0.37524414,0.27978516,0.06141154
0.017595291,0.03323555,-0.013685226,206.05127,0.37569174,0.25183105,0.037635803
0.017595291,0.044965744,-0.021505356,50.89107,0.33622232,0.27563477,0.08700053
0.017595291,0.04887581,-0.060606003,101.208984,0.31734213,0.258667,0.0516154
0.017595291,0.04887581,-0.056695938,164.27838,0.32674155,0.25150552,0.045776367
0.017595291,0.04887581,-0.052785873,197.38503,0.28959146,0.2078247,0.026364645
0.017595291,0.04887581,-0.044965744,124.00384,0.3498942,0.23181152,0.028121948
0.017595291,0.056695938,-0.09970677,69.8321,0.022702536,0.026892344,0.043085735
0.017595291,0.056695938,-0.095796704,811.77136,0.036013287,0.042366028,0.0659256
0.017595291,0.056695938,-0.04105568,53.333385,0.36478677,0.2779541,0.058176678
0.017595291,0.056695938,-0.0019550323,50.593754,0.22428386,0.13220215,0.04680125
0.017595291,0.06451619,-0.09970677,59.26573,0.033966064,0.039665222,0.05814107
0.017595291,0.06451619,-0.09188664,141.06471,0.07433573,0.06789144,0.06561279
0.017595291,0.06451619,-0.060606003,95.44916,0.44128418,0.36730957,0.097839355
0.017595291,0.080156446,-0.03323555,77.90333,0.29378256,0.15781657,0.025726318
0.017595291,0.08406651,-0.037145615,96.19778,0.33703613,0.22871907,0.063939415
0.017595291,0.09970677,-0.037145615,148.41316,0.5961914,0.47827148,0.1726888
0.017595291,0.09970677,-0.029325485,92.87458,0.6902669,0.5608724,0.20656331
0.017595291,0.09970677,-0.02541542,53.6468,0.69091797,0.5350749,0.17982991
0.017595291,0.09970677,-0.005865097,50.79177,0.7210286,0.5632324,0.20570882
0.017595291,0.11925709,-0.080156446,51.29022,0.48575845,0.3453369,0.08290609
0.017595291,0.11925709,-0.06842625,76.09871,0.45922852,0.2889811,0.06567383
0.017595291,0.12316716,-0.08406651,88.621544,0.473348,0.3907064,0.13527425
0.017595291,0.12316716,-0.080156446,156.75554,0.4643148,0.33260092,0.06997172
0.017595291,0.12316716,-0.07624638,164.92137,0.39253744,0.2604777,0.040974934
0.017595291,0.12316716,-0.072336316,196.6155,0.43265787,0.2799479,0.05885315
0.017595291,0.12316716,-0.06842625,280.54068,0.50480145,0.32531738,0.065348305
0.017595291,0.12316716,-0.06451619,217.63351,0.6032715,0.43164062,0.12056478
0.017595291,0.12707722,-0.06451619,542.8728,0.6227214,0.43937173,0.115712486
0.017595291,0.13489735,-0.09970677,57.667137,0.36791992,0.37618002,0.4049479
0.017595291,0.13880742,-0.10361683,123.52039,0.3556722,0.38879395,0.4620768
0.017595291,0.13880742,-0.09970677,145.54259,0.3365682,0.35845947,0.41381836
0.017595291,0.14271748,-0.09970677,298.634,0.32570395,0.35803223,0.43562827
0.017595291,0.14271748,-0.06451619,361.63123,0.670166,0.5114746,0.16767375
0.017595291,0.14662755,-0.09970677,67.948494,0.46313477,0.50439453,0.5991211
0.017595291,0.14662755,-0.095796704,112.906784,0.42875162,0.46651205,0.554362
0.017595291,0.14662755,-0.09188664,132.00139,0.3638102,0.40075684,0.487264
0.017595291,0.14662755,-0.06451619,416.23502,0.77400714,0.5815837,0.18304443
0.017595291,0.15444767,-0.08406651,188.34612,0.5575765,0.48905435,0.21809895
0.017595291,0.15444767,-0.06451619,220.19891,0.857666,0.69140625,0.25280762
0.021505356,0.005865097,-0.14662755,160.47289,0.07779948,0.085861206,0.11415609
0.021505356,0.005865097,-0.08406651,230.76648,0.107065834,0.09213766,0.06328583
0.021505356,0.009775162,-0.14662755,434.50992,0.06121826,0.071126305,0.10458374
0.021505356,0.009775162,-0.14271748,116.03667,0.048233032,0.055211384,0.07964579
0.021505356,0.009775162,-0.13880742,121.131294,0.06566366,0.07091776,0.09206136
0.021505356,0.009775162,-0.13098729,110.2913,0.065684,0.072896324,0.09892782
0.021505356,0.009775162,-0.12707722,64.332344,0.057317097,0.06078084,0.076934814
0.021505356,0.009775162,-0.12316716,87.58907,0.048309326,0.054194134,0.076319374
0.021505356,0.009775162,-0.11534703,87.2476,0.022858938,0.02717336,0.043304443
0.021505356,0.009775162,-0.11143696,257.4386,0.049565632,0.051467896,0.063471474
0.021505356,0.009775162,-0.1075269,368.76376,0.046518963,0.047973633,0.058776855
0.021505356,0.009775162,-0.10361683,84.89423,0.06299845,0.058807373,0.059677124
0.021505356,0.009775162,-0.095796704,486.62802,0.04252116,0.04519145,0.05871582
0.021505356,0.009775162,-0.08406651,106.89799,0.081197105,0.070378624,0.06043498
0.021505356,0.009775162,-0.021505356,79.43984,0.24255371,0.24251302,0.25351968
0.021505356,0.052785873,-0.060606003,81.3237,0.40018716,0.33789062,0.09379069
0.021505356,0.052785873,-0.056695938,96.19778,0.42826334,0.35221353,0.09151713
0.021505356,0.052785873,-0.052785873,69.8321,0.4053955,0.31188965,0.066218056
0.021505356,0.052785873,-0.04887581,102.402,0.4009603,0.3026123,0.05889384
0.021505356,0.052785873,-0.044965744,87.931885,0.3919271,0.30733237,0.06643168
0.021505356,0.056695938,-0.09970677,68.21444,0.010900497,0.014333725,0.026720682
0.021505356,0.056695938,-0.095796704,850.7291,0.037691753,0.042620342,0.061772663
0.021505356,0.056695938,-0.060606003,251.47504,0.4461263,0.37174478,0.09766642
0.021505356,0.056695938,-0.056695938,197.38503,0.44348145,0.35957846,0.08757528
0.021505356,0.056695938,-0.052785873,133.0367,0.41764322,0.3380127,0.076919556
0.021505356,0.056695938,-0.04887581,226.30305,0.42085776,0.33561197,0.07216898
0.021505356,0.056695938,-0.044965744,221.92595,0.38916016,0.30501303,0.061375935
0.021505356,0.060606003,-0.09970677,234.40053,0.05727641,0.064946495,0.0921224
0.021505356,0.060606003,-0.060606003,66.89505,0.4609375,0.3857015,0.111857094
0.021505356,0.060606003,-0.056695938,67.68359,0.4313151,0.34977213,0.081217445
0.021505356,0.060606003,-0.052785873,153.7236,0.4622396,0.3634847,0.08408102
0.021505356,0.060606003,-0.04887581,151.93268,0.44970703,0.35489908,0.08175659
0.021505356,0.060606003,-0.005865097,60.908638,0.36393228,0.26786295,0.09529623
0.021505356,0.060606003,-0.0019550323,309.31958,0.38798013,0.2783203,0.088653564
0.021505356,0.06451619,-0.09970677,74.62682,0.051757812,0.06046295,0.08931986
0.021505356,0.06451619,-0.09188664,148.99405,0.052144367,0.057647705,0.078837074
0.021505356,0.06451619,-0.021505356,450.05734,0.33235678,0.24499512,0.054453533
0.021505356,0.095796704,-0.04105568,175.55786,0.57999676,0.47224936,0.17213948
0.021505356,0.09970677,-0.03323555,71.48811,0.66471356,0.5312093,0.19807942
0.021505356,0.09970677,-0.029325485,69.28866,0.69767255,0.5482585,0.18863933
0.021505356,0.09970677,-0.013685226,54.173264,0.65999347,0.51831055,0.19315593
0.021505356,0.13098729,-0.080156446,62.10995,0.5046794,0.38264975,0.103647865
0.021505356,0.13098729,-0.072336316,60.908638,0.508138,0.39115396,0.14046223
0.021505356,0.13098729,-0.06451619,64.58414,0.56966144,0.39916992,0.10584513
0.021505356,0.13489735,-0.08406651,99.639885,0.48608398,0.4120687,0.14715576
0.021505356,0.13489735,-0.080156446,256.43497,0.46236166,0.35884604,0.082722984
0.021505356,0.13489735,-0.07624638,165.56685,0.47151694,0.3658854,0.099741615
0.021505356,0.13489735,-0.072336316,233.48666,0.47798666,0.34655762,0.09018961
0.021505356,0.13489735,-0.06842625,496.2259,0.53653973,0.387146,0.10097758
0.021505356,0.13489735,-0.06451619,341.05075,0.57299805,0.43640137,0.13934326
0.021505356,0.13880742,-0.08406651,182.55132,0.45609537,0.38761392,0.12263998
0.021505356,0.13880742,-0.080156446,409.7819,0.4724528,0.36539713,0.08857218
0.021505356,0.13880742,-0.07624638,207.66736,0.41007486,0.30249023,0.06599935
0.021505356,0.13880742,-0.06451619,765.57336,0.6215413,0.46317545,0.14603679
0.021505356,0.15053761,-0.06451619,547.1306,0.8195801,0.6522624,0.24397786
0.021505356,0.15444767,-0.080156446,150.1626,0.7421875,0.5945638,0.24794514
0.021505356,0.15444767,-0.07624638,162.99997,0.78686523,0.6394043,0.2654419
0.021505356,0.15444767,-0.072336316,118.78841,0.83707684,0.68098956,0.28253174
0.021505356,0.15444767,-0.06842625,135.13171,0.8713379,0.7116699,0.2788086
0.02541542,0.005865097,-0.14662755,83.57807,0.064468384,0.07470703,0.10892741
0.02541542,0.005865097,-0.08406651,91.4347,0.1170756,0.08985901,0.04158656
0.02541542,0.009775162,-0.14662755,176.245,0.05467224,0.06428528,0.09693909
0.02541542,0.009775162,-0.14271748,163.63794,0.043037415,0.048983257,0.06946818
0.02541542,0.009775162,-0.13880742,137.25974,0.046302795,0.05155945,0.07181803
0.02541542,0.009775162,-0.13489735,62.10995,0.017332712,0.020932516,0.033974964
0.02541542,0.009775162,-0.13098729,98.47904,0.04951477,0.05612691,0.08026632
0.02541542,0.009775162,-0.12707722,95.82273,0.040885925,0.045962017,0.06529999
0.02541542,0.009775162,-0.12316716,152.52733,0.020450592,0.023685455,0.036913555
0.02541542,0.009775162,-0.11534703,76.09871,0.0065981545,0.008292516,0.014677048
0.02541542,0.009775162,-0.11143696,135.13171,0.024467468,0.027631124,0.040929157
0.02541542,0.009775162,-0.1075269,298.634,0.049001057,0.048858643,0.056381226
0.02541542,0.009775162,-0.10361683,164.27838,0.07094828,0.06236267,0.056447346
0.02541542,0.009775162,-0.09970677,338.39667,0.06450399,0.058741253,0.05696106
0.02541542,0.009775162,-0.095796704,148.41316,0.043863934,0.044492085,0.0530955
0.02541542,0.009775162,-0.021505356,59.034676,0.25476074,0.26086426,0.28279623
0.02541542,0.056695938,-0.095796704,421.14145,0.037078857,0.042144775,0.061726887
0.02541542,0.056695938,-0.09188664,320.3875,0.049413044,0.054092407,0.0730896
0.02541542,0.060606003,-0.09970677,292.8579,0.06129964,0.06854757,0.09470113
0.02541542,0.060606003,-0.0019550323,228.07797,0.45662436,0.3375244,0.104146324
0.02541542,0.06451619,-0.09970677,73.18341,0.045407612,0.051129658,0.071650185
0.02541542,0.06451619,-0.09188664,197.38503,0.06701151,0.07119242,0.0897878
0.02541542,0.06451619,-0.02541542,143.28615,0.35172525,0.25419107,0.052505493
0.02541542,0.06451619,-0.021505356,582.4175,0.34256998,0.25052896,0.05366516
0.02541542,0.095796704,-0.04105568,146.11221,0.6486003,0.52351886,0.18507893
0.02541542,0.14271748,-0.080156446,71.767914,0.53881836,0.3876953,0.103764854
0.02541542,0.14271748,-0.07624638,82.927666,0.4214681,0.2976888,0.059595745
